Valid,Comp,Source,RA,Dec,z,Cosmo,LDist,Type,Instrument,Line,Flux,Flux_err,Lum,Lum_err,FWHM,FWHM_err,Cont,Cont_err,LFIR,LFIR_err,LFIR_LIR,LFIR_LIR_err,LFIR_LIR_type,LIR,LIR_err,LIR_LFIR,LIR_LFIR_err,LIR_LFIR_type,Line_ref,Line_year,Line_ref_link,Cont_ref,Cont_year,Pub,Mag_min,Mag_max,Line_rf,Log_Lum,Log_Lum_me,Log_Lum_pe,
-,-,-,J2000.0,J2000.0,-,,[Mpc],-,-,-,[Jy km/s],[Jy km/s],[Lsun],[Lsun],[km/s],[km/s],[mJy],[mJy],[Lsun],[Lsun],[Lsun],[Lsun],,[Lsun],[Lsun],[Lsun],[Lsun],,-,-,-,-,-,-,-,-,[GHz],[Lsun],[Lsun],[Lsun],
S,M,G09v1.124,"""08:49:33.336""","""+02:14:44.52""",2.41,Vanilla,19504.7,SMG,Herschel,[OIII]88um,0,90.39036136,0.00E+00,3.56E+10,,,,,,,6.45E+13,4.90E+12,LIR,6.45E+13,4.90E+12,6.45E+13,4.90E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,1,1.2,3393.01,0,0,10.55126477,
S,M,HATLAS_J084933-W,"""08:49:33.585""","""+02:14:44.63""",2.407,Vanilla,19475.2,QSO,ALMA,[CI]609um,2.7,0.2,1.54E+08,1.14E+07,,,,,,,3.15E+14,8.30E+13,LIR,3.15E+14,8.30E+13,3.15E+14,8.30E+13,LIR,Rizzo+23,2023,https://ui.adsabs.harvard.edu/abs/2023arXiv230316227R/abstract,Rizzo+23,2023,1,1,1,492.16,8.187095136,0.03342375549,0.03103423374,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0926,"H0=67.8, OM=0.308, Salp.",16421.3,SMG,ALMA,[CI]370um,5.2,1.7,3.82E+08,1.25E+08,240,0,,,,,6.60E+13,2.50E+13,LIR,6.60E+13,2.50E+13,6.60E+13,2.50E+13,LIR,Yang+17,2017,https://ui.adsabs.harvard.edu/abs/2017A%26A...608A.144Y/abstract,Yang+17,2017,1,11.8,18.8,809.34,8.581659007,0.1719352993,0.1228457471,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0923,Vanilla,16418.4,SMG,Herschel,[CII]158um,121.9479892,43.90127611,2.10E+10,7.56E+09,,,280,13,,,6.51E+13,2.10E+12,LIR,6.51E+13,2.10E+12,6.51E+13,2.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,11.8,18.8,1900.547,10.32246664,0.193820026,0.1335389084,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0923,Vanilla,16418.4,SMG,Herschel,[NII]122um,0,52.77346957,0.00E+00,1.18E+10,,,,,,,6.51E+13,2.10E+12,LIR,6.51E+13,2.10E+12,6.51E+13,2.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,11.8,18.8,2459.38,0,0,10.07065467,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0923,Vanilla,16418.4,SMG,Herschel,[NII]205um,0,133.242616,0.00E+00,1.77E+10,,,,,,,6.51E+13,2.10E+12,LIR,6.51E+13,2.10E+12,6.51E+13,2.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,11.8,18.8,1461.1318,0,0,10.24674593,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0923,Vanilla,16418.4,SMG,Herschel,[OI]146um,0,45.00196984,0.00E+00,8.40E+09,,,,,,,6.51E+13,2.10E+12,LIR,6.51E+13,2.10E+12,6.51E+13,2.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,11.8,18.8,2060.0688,0,0,9.924526632,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0923,Vanilla,16418.4,SMG,Herschel,[OI]63um,0,130.9125576,0.00E+00,5.63E+10,,,,,,,6.51E+13,2.10E+12,LIR,6.51E+13,2.10E+12,6.51E+13,2.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,11.8,18.8,4744.678,0,0,10.75060143,
S,M,G09v1.40,"""08:53:58.862""","""+01:55:37.70""",2.0923,Vanilla,16418.4,SMG,Herschel,[OIII]88um,0,54.64596568,0.00E+00,1.68E+10,,,,,,,6.51E+13,2.10E+12,LIR,6.51E+13,2.10E+12,6.51E+13,2.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,11.8,18.8,3393.01,0,0,10.22555663,
S,M,J0859+0022,"""08:59:07.19""","""+00:22:55.9""",6.3903,Vanilla,62090.9,QSO,ALMA,[CII]158um,0.45,0.05,4.64E+08,5.16E+07,346,46,0.157,0.023,3.40E+11,5.00E+10,3.40E+11,5.00E+10,LFIR,4.80E+11,7.00E+10,4.80E+11,7.00E+10,LIR,Izumi+18,2018,https://ui.adsabs.harvard.edu/abs/2018PASJ...70...36I/abstract,Izumi+18,2018,1,1,1,1900.547,8.666518309,0.05115252245,0.04575749056,
S,M,PSO135+16,"""09:01:32.6530""","""+16:15:06.830""",5.7183,Vanilla,54597.3,QSO,ALMA,[CII]158um,3.3,0.3,2.89E+09,2.63E+08,340,29,4,0.1,7.88E+12,2.90E+11,7.88E+12,2.90E+11,LFIR,,,7.88E+12,2.90E+11,LFIR,Mazzucchelli+24,2024,https://ui.adsabs.harvard.edu/abs/2024arXiv241111952M/abstract,Mazzucchelli+24,2024,1,1,1,,9.461498527,0.04139418583,0.03778981145,
S,M,SDP.17,"""09:03:03.024""","""-01:41:27.24""",2.305,Vanilla,18476.2,SMG,ALMA,[CI]370um,0,19,0.00E+00,1.65E+09,,,,,,,7.10E+13,2.60E+13,LIR,7.10E+13,2.60E+13,7.10E+13,2.60E+13,LIR,Yang+17,2017,https://ui.adsabs.harvard.edu/abs/2017A%26A...608A.144Y/abstract,Yang+17,2017,1,4.2,5.6,809.34,0,0,9.217971791,
S,M,SDP.17,"""09:03:03.024""","""-01:41:27.24""",2.305,Vanilla,18476.2,SMG,Herschel,[CII]158um,0,109.4822648,0.00E+00,2.24E+10,,,244,19,,,7.67E+13,3.10E+12,LIR,7.67E+13,3.10E+12,7.67E+13,3.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,4.2,5.6,1900.547,0,0,10.34930957,
S,M,SDP.17,"""09:03:03.024""","""-01:41:27.24""",2.305,Vanilla,18476.2,SMG,Herschel,[NII]122um,0,40.28816206,0.00E+00,1.06E+10,,,,,,,7.67E+13,3.10E+12,LIR,7.67E+13,3.10E+12,7.67E+13,3.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,4.2,5.6,2459.38,0,0,10.02709028,
S,M,SDP.17,"""09:03:03.024""","""-01:41:27.24""",2.305,Vanilla,18476.2,SMG,Herschel,[OI]146um,101.0044859,24.04868711,2.24E+10,5.32E+09,,,,,,,7.67E+13,3.10E+12,LIR,7.67E+13,3.10E+12,7.67E+13,3.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,4.2,5.6,2060.0688,10.34930957,0.1180993121,0.09275405324,
S,M,SDP.17,"""09:03:03.024""","""-01:41:27.24""",2.305,Vanilla,18476.2,SMG,Herschel,[OI]63um,0,75.1793989,0.00E+00,3.83E+10,,,,,,,7.67E+13,3.10E+12,LIR,7.67E+13,3.10E+12,7.67E+13,3.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,4.2,5.6,4744.678,0,0,10.58339278,
S,M,SDP.17,"""09:03:03.024""","""-01:41:27.24""",2.305,Vanilla,18476.2,SMG,Herschel,[OIII]88um,0,84.10279722,0.00E+00,3.07E+10,,,,,,,7.67E+13,3.10E+12,LIR,7.67E+13,3.10E+12,7.67E+13,3.10E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,4.2,5.6,3393.01,0,0,10.48648277,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[CII]158um,184.9273051,38.26082175,6.04E+10,1.25E+10,,,,,,,5.80E+13,4.00E+12,LIR,5.80E+13,4.00E+12,5.80E+13,4.00E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,15.2,16.6,1900.547,10.78121094,0.1006701619,0.08167004645,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[CII]158um,840,120,2.74E+11,3.92E+10,,,165.9,9.3,,,5.13E+13,8.80E+12,LIR,5.13E+13,8.80E+12,5.13E+13,8.80E+12,LIR,Valtchanov+11,2011,https://ui.adsabs.harvard.edu/abs/2011MNRAS.415.3473V/abstract,Valtchanov+11,2011,1,15.2,16.6,1900.547,11.43848919,0.06694678963,0.05799194698,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[NII]122um,0,128.1236694,0.00E+00,5.42E+10,,,,,,,5.80E+13,4.00E+12,LIR,5.80E+13,4.00E+12,5.80E+13,4.00E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,15.2,16.6,2459.38,0,0,10.73378629,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[OI]146um,0,158.8413965,0.00E+00,5.63E+10,,,,,,,5.80E+13,4.00E+12,LIR,5.80E+13,4.00E+12,5.80E+13,4.00E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,15.2,16.6,2060.0688,0,0,10.75017671,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[OI]63um,53.64067172,17.88022391,4.38E+10,1.46E+10,,,,,,,5.80E+13,4.00E+12,LIR,5.80E+13,4.00E+12,5.80E+13,4.00E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,15.2,16.6,4744.678,10.64103224,0.1760912591,0.1249387366,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[OIII]52um,0,77.50218722,0.00E+00,7.71E+10,,,,,,,5.80E+13,4.00E+12,LIR,5.80E+13,4.00E+12,5.80E+13,4.00E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,15.2,16.6,5785.88,0,0,10.88701467,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[OIII]88um,103.5844383,17.85938591,6.04E+10,1.04E+10,,,,,,,5.80E+13,4.00E+12,LIR,5.80E+13,4.00E+12,5.80E+13,4.00E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,15.2,16.6,3393.01,10.78121094,0.08218675619,0.06908091914,
S,M,SDP.81,"""09:03:9.408""","""+00:39:06.48""",3.0425,Vanilla,25850.8,SMG,Herschel,[OIII]88um,210,30,1.22E+11,1.75E+10,,,181.9,7.3,,,5.13E+13,8.80E+12,LIR,5.13E+13,8.80E+12,5.13E+13,8.80E+12,LIR,Valtchanov+11,2011,https://ui.adsabs.harvard.edu/abs/2011MNRAS.415.3473V/abstract,Valtchanov+11,2011,1,15.2,16.6,3393.01,11.08813572,0.06694678963,0.05799194698,
S,M,SDP.9,"""09:07:40.032""","""-00:41:59.64""",1.574,Vanilla,11575.8,SMG,Herschel,[CII]158um,142.1116237,24.36199263,1.46E+10,2.51E+09,,,546,20,,,7.15E+13,2.40E+12,LIR,7.15E+13,2.40E+12,7.15E+13,2.40E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,6.6,11,1900.547,10.16503504,0.08167004645,0.06871581237,
S,M,SDP.9,"""09:07:40.032""","""-00:41:59.64""",1.574,Vanilla,11575.8,SMG,Herschel,[NII]122um,0,87.85623043,0.00E+00,1.17E+10,,,,,,,7.15E+13,2.40E+12,LIR,7.15E+13,2.40E+12,7.15E+13,2.40E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,6.6,11,2459.38,0,0,10.06812503,
S,M,SDP.9,"""09:07:40.032""","""-00:41:59.64""",1.574,Vanilla,11575.8,SMG,Herschel,[NII]205um,0,132.0355221,0.00E+00,1.04E+10,,,,,,,7.15E+13,2.40E+12,LIR,7.15E+13,2.40E+12,7.15E+13,2.40E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,6.6,11,1461.1318,0,0,10.01890701,
S,M,SDP.9,"""09:07:40.032""","""-00:41:59.64""",1.574,Vanilla,11575.8,SMG,Herschel,[OI]146um,0,56.18879331,0.00E+00,6.27E+09,,,,,,,7.15E+13,2.40E+12,LIR,7.15E+13,2.40E+12,7.15E+13,2.40E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,6.6,11,2060.0688,0,0,9.797058256,
S,M,SDP.9,"""09:07:40.032""","""-00:41:59.64""",1.574,Vanilla,11575.8,SMG,Herschel,[OIII]88um,109.16823,34.11507187,2.01E+10,6.27E+09,,,,,,,7.15E+13,2.40E+12,LIR,7.15E+13,2.40E+12,7.15E+13,2.40E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,6.6,11,3393.01,10.30220823,0.1627272975,0.1180993121,
S,M,SDP.11,"""09:10:43.056""","""-00:03:22.68""",1.786,Vanilla,13523.7,SMG,Herschel,[CII]158um,268.0797202,17.57899805,3.48E+10,2.28E+09,,,363,20,,,6.89E+13,2.30E+12,LIR,6.89E+13,2.30E+12,6.89E+13,2.30E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,9.6,12.2,1900.547,10.54138586,0.02945497934,0.02758352163,
S,M,SDP.11,"""09:10:43.056""","""-00:03:22.68""",1.786,Vanilla,13523.7,SMG,Herschel,[NII]122um,0,50.94227814,0.00E+00,8.55E+09,,,,,,,6.89E+13,2.30E+12,LIR,6.89E+13,2.30E+12,6.89E+13,2.30E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,9.6,12.2,2459.38,0,0,9.932147283,
S,M,SDP.11,"""09:10:43.056""","""-00:03:22.68""",1.786,Vanilla,13523.7,SMG,Herschel,[NII]205um,0,120.0446038,0.00E+00,1.20E+10,,,,,,,6.89E+13,2.30E+12,LIR,6.89E+13,2.30E+12,6.89E+13,2.30E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,9.6,12.2,1461.1318,0,0,10.07827532,
S,M,SDP.11,"""09:10:43.056""","""-00:03:22.68""",1.786,Vanilla,13523.7,SMG,Herschel,[OI]146um,0,56.76217804,0.00E+00,7.98E+09,,,,,,,6.89E+13,2.30E+12,LIR,6.89E+13,2.30E+12,6.89E+13,2.30E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,9.6,12.2,2060.0688,0,0,9.90218406,
S,M,SDP.11,"""09:10:43.056""","""-00:03:22.68""",1.786,Vanilla,13523.7,SMG,Herschel,[OIII]88um,120.6212101,24.61657348,2.79E+10,5.70E+09,,,,,,,6.89E+13,2.30E+12,LIR,6.89E+13,2.30E+12,6.89E+13,2.30E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,9.6,12.2,3393.01,10.4462521,0.099131473,0.08065593161,
S,M,RXJ0911+0551,"""09:11:27.50""","""+05:50:52""",2.796,,23362.52,QSO,IRAM30m,[CI]370um,2.3,0.4,2.78E+08,4.84E+07,145,0,,,,,,,,,,,,,Walter+11,2011,https://ui.adsabs.harvard.edu/abs/2011ApJ...730...18W/abstract,Walter+11,2011,1,20,20,809.34,8.444605349,0.08297423506,0.06963592814,
S,M,RXJ0911+0551,"""09:11:27.50""","""+05:50:52""",2.796,,23362.52,QSO,IRAM30m,[CI]609um,2.1,0.3,1.55E+08,2.21E+07,140,0,,,,,,,,,,,,,Walter+11,2011,https://ui.adsabs.harvard.edu/abs/2011ApJ...730...18W/abstract,Walter+11,2011,1,20,20,492.16,8.189072116,0.06694678963,0.05799194698,
S,M,SDP.130,"""09:13:05.112""","""-00:53:43.44""",2.6256,Vanilla,21640.4,SMG,Herschel,[CII]158um,0,74.34919231,0.00E+00,1.90E+10,,,66,10,,,3.18E+13,2.80E+12,LIR,3.18E+13,2.80E+12,3.18E+13,2.80E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,1.8,2.4,1900.547,0,0,10.27833889,
S,M,SDP.130,"""09:13:05.112""","""-00:53:43.44""",2.6256,Vanilla,21640.4,SMG,Herschel,[NII]122um,0,114.9103712,0.00E+00,3.80E+10,,,,,,,3.18E+13,2.80E+12,LIR,3.18E+13,2.80E+12,3.18E+13,2.80E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,1.8,2.4,2459.38,0,0,10.57936888,
S,M,SDP.130,"""09:13:05.112""","""-00:53:43.44""",2.6256,Vanilla,21640.4,SMG,Herschel,[OI]146um,0,89.69716429,0.00E+00,2.48E+10,,,,,,,3.18E+13,2.80E+12,LIR,3.18E+13,2.80E+12,3.18E+13,2.80E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,1.8,2.4,2060.0688,0,0,10.39484446,
S,M,SDP.130,"""09:13:05.112""","""-00:53:43.44""",2.6256,Vanilla,21640.4,SMG,Herschel,[OI]63um,0,89.34482028,0.00E+00,5.69E+10,,,,,,,3.18E+13,2.80E+12,LIR,3.18E+13,2.80E+12,3.18E+13,2.80E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,1.8,2.4,4744.678,0,0,10.75546014,
S,M,SDP.130,"""09:13:05.112""","""-00:53:43.44""",2.6256,Vanilla,21640.4,SMG,Herschel,[OIII]88um,0,51.25619459,0.00E+00,2.34E+10,,,,,,,3.18E+13,2.80E+12,LIR,3.18E+13,2.80E+12,3.18E+13,2.80E+12,LIR,Zhang+18,2018,https://ui.adsabs.harvard.edu/abs/2018MNRAS.481...59Z/abstract,Zhang+18,2018,1,1.8,2.4,3393.01,0,0,10.36851552,
X,M,HLSJ091828.6+514223-blue,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,1.4,0.2,4.59E+08,6.56E+07,150,0,85,8,1.10E+14,0.00E+00,1.10E+14,0.00E+00,LFIR,,,1.10E+14,0.00E+00,LFIR,Combes+12,2012,https://ui.adsabs.harvard.edu/abs/2012A%26A...538L...4C/abstract,Combes+12,2012,1,11,11,809.34,8.661680881,0.06694678963,0.05799194698,
X,C,HLSJ0918-B,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,1.2,0.3,3.93E+08,9.83E+07,160,10,7,1.3,2.10E+13,2.00E+12,2.10E+13,2.00E+12,LFIR,3.40E+13,4.00E+12,3.40E+13,4.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,6.7,10.1,809.34,8.594734092,0.1249387366,0.09691001301,
X,M,HLSJ091828.6+514223-red,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,4.9,0.3,1.61E+09,9.83E+07,530,0,85,8,1.10E+14,0.00E+00,1.10E+14,0.00E+00,LFIR,,,1.10E+14,0.00E+00,LFIR,Combes+12,2012,https://ui.adsabs.harvard.edu/abs/2012A%26A...538L...4C/abstract,Combes+12,2012,1,11,11,809.34,9.205748926,0.02743824835,0.02580726361,
S,T,HLSJ0918-Total,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,6.3,0.3,2.06E+09,9.83E+07,,,,,1.00E+14,6.00E+12,1.00E+14,6.00E+12,LFIR,1.60E+14,1.00E+13,1.60E+14,1.00E+13,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,7,10.8,809.34,9.314893395,0.02118929907,0.02020338609,
X,C,HLSJ0918-Rb,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,1.5,0.5,4.92E+08,1.64E+08,230,30,6.1,1.6,1.40E+13,2.00E+12,1.40E+13,2.00E+12,LFIR,2.30E+13,4.00E+12,2.30E+13,4.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,9.4,14.6,809.34,8.691644105,0.1760912591,0.1249387366,
X,C,HLSJ0918-Ra,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,2.5,0.5,8.19E+08,1.64E+08,350,50,6.7,0.9,6.50E+13,5.00E+12,6.50E+13,5.00E+12,LFIR,1.04E+14,8.00E+12,1.04E+14,8.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,7.4,11.4,809.34,8.913492854,0.09691001301,0.07918124605,
X,C,HLSJ0918-VB,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[CI]370um,1.1,0.5,3.61E+08,1.64E+08,370,170,2.8,0.8,2.00E+12,1.00E+12,2.00E+12,1.00E+12,LFIR,2.00E+12,1.00E+12,2.00E+12,1.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,3.5,5.3,809.34,8.556945531,0.2632414348,0.1627272975,
S,T,HLSJ0918-Total,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,SMA,[CII]158um,107,3,8.24E+10,2.31E+09,,,,,1.00E+14,6.00E+12,1.00E+14,6.00E+12,LFIR,1.60E+14,1.00E+13,1.60E+14,1.00E+13,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,7,10.8,1900.547,10.91568423,0.01235043839,0.01200890747,
X,C,HLSJ0918-B,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,SMA,[CII]158um,26,4,2.00E+10,3.08E+09,160,10,151,12,2.10E+13,2.00E+12,2.10E+13,2.00E+12,LFIR,3.40E+13,4.00E+12,3.40E+13,4.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,6.7,10.1,1900.547,10.3012738,0.07255066715,0.06214790675,
X,C,HLSJ0918-VB,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,SMA,[CII]158um,14,5,1.08E+10,3.85E+09,370,170,35,8,2.00E+12,1.00E+12,2.00E+12,1.00E+12,LFIR,2.00E+12,1.00E+12,2.00E+12,1.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,3.5,5.3,1900.547,10.03242849,0.1918855262,0.1326255653,
X,C,HLSJ0918-Rb,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,SMA,[CII]158um,26,7,2.00E+10,5.39E+09,230,30,108,22,1.40E+13,2.00E+12,1.40E+13,2.00E+12,LFIR,2.30E+13,4.00E+12,2.30E+13,4.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,9.4,14.6,1900.547,10.3012738,0.136219747,0.1035405919,
X,C,HLSJ0918-Ra,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,SMA,[CII]158um,41,8,3.16E+10,6.16E+09,350,50,111,9,6.50E+13,5.00E+12,6.50E+13,5.00E+12,LFIR,1.04E+14,8.00E+12,1.04E+14,8.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,7.4,11.4,1900.547,10.49908431,0.09426991684,0.07741222331,
X,C,HLSJ0918-B,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[NII]205um,1.3,0.5,7.69E+08,2.96E+08,160,10,8,2,2.10E+13,2.00E+12,2.10E+13,2.00E+12,LFIR,3.40E+13,4.00E+12,3.40E+13,4.00E+12,LIR,Rawle+14,2014,https://ui.adsabs.harvard.edu/abs/2014ApJ...783...59R/abstract,Rawle+14,2014,1,6.7,10.1,1461.1318,8.886054586,0.2108533653,0.1413291528,
X,M,HLSJ091828.6+514223-red,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[NII]205um,3.2,0.5,1.89E+09,2.96E+08,340,0,,,1.10E+14,0.00E+00,1.10E+14,0.00E+00,LFIR,,,1.10E+14,0.00E+00,LFIR,Combes+12,2012,https://ui.adsabs.harvard.edu/abs/2012A%26A...538L...4C/abstract,Combes+12,2012,1,11,11,1461.1318,9.277261212,0.07378621416,0.06305174575,
X,M,HLSJ091828.6+514223-blue,"""09:18:28.6""","""+51:42:23.3""",5.2429,Vanilla,49304.6,SMG,IRAM30m,[NII]205um,3.5,0.6,2.07E+09,3.55E+08,410,0,,,1.10E+14,0.00E+00,1.10E+14,0.00E+00,LFIR,,,1.10E+14,0.00E+00,LFIR,Combes+12,2012,https://ui.adsabs.harvard.edu/abs/2012A%26A...538L...4C/abstract,Combes+12,2012,1,11,11,1461.1318,9.316179278,0.08167004645,0.06871581237,
